project name,pattern,spotbugs path,spotbugs lineno,rbugs path,rbugs lineno
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00833.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00833.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00834.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00834.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00835.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00835.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00836.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00836.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00837.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00837.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00838.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00838.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00839.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00839.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00840.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00840.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00841.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00841.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00842.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00842.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00843.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00843.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00844.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00844.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00845.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00845.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00846.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00846.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00847.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00847.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00848.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00848.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00849.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00849.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00850.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00850.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00851.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00851.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00852.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00852.java,54
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00898.java,55,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00898.java,55
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00899.java,69,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00899.java,69
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00900.java,69,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00900.java,69
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00902.java,55,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00902.java,55
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00971.java,65,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00971.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00972.java,65,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00972.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00973.java,65,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00973.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00976.java,65,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00976.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01058.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,54
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01059.java,53,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01059.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01060.java,53,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01127.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01127.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01128.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01128.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01130.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01130.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01131.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01131.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01132.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01132.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01133.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01133.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01183.java,55,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01183.java,55
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01184.java,55,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01184.java,55
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01271.java,48,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01271.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01272.java,48,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01272.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01273.java,48,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01273.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01276.java,48,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01276.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01277.java,48,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01277.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01278.java,48,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01278.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01279.java,48,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01279.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01354.java,53,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01354.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01355.java,53,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01355.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01356.java,53,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01356.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01357.java,53,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01357.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01358.java,53,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01358.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01431.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01431.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01432.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01432.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01434.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01434.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01435.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01435.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01518.java,49,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01518.java,49
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01519.java,49,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01519.java,49
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01520.java,49,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01520.java,49
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01602.java,51,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01602.java,51
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01603.java,51,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01603.java,51
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01634.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01634.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01635.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01635.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01636.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01636.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01637.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01637.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01638.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01638.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01639.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01640.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01640.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01641.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01642.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01642.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01643.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01643.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01644.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01644.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01645.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01645.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01646.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01646.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01647.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01647.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01648.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01648.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01649.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01649.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01650.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01650.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01651.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01651.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01652.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01652.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01653.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01653.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01654.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01654.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01655.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01655.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01656.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01656.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01657.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01657.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01658.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01658.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01659.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01659.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01660.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01660.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01661.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01661.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01662.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01662.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01663.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01663.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01664.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01664.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01665.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01665.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01666.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01666.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01667.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01667.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01668.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01668.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01669.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01669.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01670.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01670.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01671.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01671.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01672.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01672.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01673.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01673.java,54
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01674.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01674.java,54
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01675.java,63,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01675.java,63
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01675.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01675.java,54
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest01676.java,62,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01676.java,62
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest01676.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01676.java,54
